step,amount,oldbalanceOrg,newbalanceOrig,oldbalanceDest,newbalanceDest,type_TRANSFER,origBalanceDiscrepancy,destBalanceDiscrepancy,vraiValeur,valeurPredite
12,64417.74,0.0,0.0,476614.06,541031.8,0,64417.74,0.0,0,0
19,61011.89,101222.0,40210.11,0.0,61011.89,0,0.0,0.0,0,0
19,180962.27,0.0,0.0,7738533.6,7919495.87,0,180962.27,-9.313225746154783e-10,0,0
19,292125.68,47778.0,0.0,152746.18,444871.87,0,244347.68,-0.0100000000093132,0,0
18,325590.87,20164.0,0.0,90706.88,416297.75,0,305426.87,0.0,0,0
12,439011.29,1379.0,0.0,34796.89,473808.18,0,437632.29,0.0,0,0
14,211322.4,11822.0,0.0,1182322.36,1393644.76,0,199500.4,0.0,0,0
14,94688.7,0.0,0.0,5449352.71,5544041.42,0,94688.7,-0.0099999997764825,0,0
8,112723.85,0.0,0.0,113022.06,225745.92,0,112723.85,-0.0100000000093132,0,0
6,121881.04,54989.25,0.0,1969125.02,2091006.06,0,66891.79,0.0,0,0
18,1499869.54,1499869.54,0.0,9546574.32,11046443.85,0,0.0,0.0099999997764825,1,1
16,304134.45,19952.0,0.0,2234537.23,2538671.68,0,284182.45,0.0,0,0
0,120236.4,13903.0,0.0,288941.52,409177.92,0,106333.4,5.820766091346741e-11,0,0
17,390490.03,0.0,0.0,1142355.1,1532845.14,0,390490.03,-0.0099999997764825,0,0
17,63031.23,77746.37,14715.14,205207.58,64564.1,0,0.0,203674.71,0,0
19,39858.59,0.0,0.0,1594872.62,1634731.22,0,39858.59,-0.0099999997764825,0,0
19,8602.04,0.0,0.0,1102521.79,1111123.84,0,8602.04,-0.0100000000093132,0,0
13,107572.85,0.0,0.0,191194.41,298767.26,0,107572.85,0.0,0,0
17,129047.53,0.0,0.0,293010.67,422058.2,0,129047.53,-5.820766091346741e-11,0,0
10,206607.12,30458.0,0.0,9469.5,216076.61,0,176149.12,0.0100000000093132,0,0
15,418596.74,22830.31,0.0,8521386.94,8939983.68,0,395766.43,0.0,0,0
12,254593.97,0.0,0.0,2542447.8,2797041.77,0,254593.97,0.0,0,0
19,91911.32,10459.0,0.0,0.0,91911.32,0,81452.32,0.0,0,0
12,159532.62,0.0,0.0,473480.33,633012.95,0,159532.62,0.0,0,0
13,57347.15,0.0,0.0,212603.33,269950.48,0,57347.15,0.0,0,0
17,385575.04,0.0,0.0,537444.39,923019.43,1,385575.04,-1.1641532182693479e-10,0,0
12,80533.88,8075.0,0.0,0.0,80533.88,0,72458.88,0.0,0,0
17,74177.5,239298.0,165120.5,0.0,74177.5,0,0.0,0.0,0,0
10,824337.83,247320.54,0.0,1515708.49,2261991.34,1,577017.2899999999,78054.97999999998,0,0
15,61558.39,0.0,0.0,8593238.01,8654796.4,0,61558.39,0.0,0,0
14,16788.01,1921.07,0.0,130907.82,147695.83,0,14866.94,2.9103830456733704e-11,0,0
12,389895.15,12011.0,0.0,0.0,389895.15,0,377884.15,0.0,0,0
14,227620.45,124828.0,0.0,1259172.56,1486793.02,0,102792.45,-0.0100000000093132,0,0
5,3571807.73,3571807.73,0.0,527694.86,4099502.59,0,0.0,0.0,1,1
18,551791.17,0.0,0.0,12885617.31,13437408.48,0,551791.17,0.0,0,0
14,22133.56,0.0,0.0,476210.88,1082381.15,0,22133.56,-584036.71,0,0
14,374578.48,568357.5,193779.02,2823058.23,3197636.71,1,0.0,0.0,0,0
20,439521.05,0.0,0.0,955712.08,1395233.13,1,439521.05,0.0,0,0
18,9217.79,0.0,0.0,33962.09,43179.88,0,9217.79,0.0,0,0
20,454902.41,0.0,0.0,5844600.39,6299502.8,1,454902.41,0.0,0,0
20,167581.86,0.0,0.0,842100.83,1009682.69,0,167581.86,0.0,0,0
15,528375.82,0.0,0.0,1075810.21,1604186.03,0,528375.82,-2.3283064365386963e-10,0,0
16,34000.91,0.0,0.0,113256.59,147257.5,0,34000.91,0.0,0,0
13,276223.18,6647.0,0.0,63820.08,340043.26,0,269576.18,0.0,0,0
13,399967.47,0.0,0.0,1083843.44,1483810.91,1,399967.47,0.0,0,0
11,73244.13,169998.0,96753.87,225415.73,298659.87,0,0.0,-0.0100000000093132,0,0
19,507904.55,11354.0,0.0,197846.96,705751.51,1,496550.55,0.0,0,0
22,176815.8,200427.0,23611.2,0.0,176815.8,0,0.0,0.0,0,0
13,633327.02,732.0,0.0,0.0,633327.02,0,632595.02,0.0,0,0
20,127283.48,158714.61,31431.13,543078.06,670361.53,0,0.0,0.0100000000093132,0,0
14,57756.73,476240.0,418483.27,151988.63,209745.36,0,0.0,2.9103830456733704e-11,0,0
19,69136.48,0.0,0.0,188941.11,258077.59,0,69136.48,-2.9103830456733704e-11,0,0
11,912852.4,14699.0,0.0,573653.49,1565936.66,1,898153.4,-79430.76999999979,0,0
20,108135.03,0.0,0.0,15848348.8,15956483.84,0,108135.03,-0.0099999997764825,0,0
15,146957.49,0.0,0.0,257107.66,536179.28,0,146957.49,-132114.13,0,0
14,124374.7,531.0,0.0,654954.25,779328.95,0,123843.7,0.0,0,0
19,384138.89,0.0,0.0,1709849.84,2093988.74,0,384138.89,-0.0100000000093132,0,0
15,86013.82,0.0,0.0,442821.13,528834.95,0,86013.82,0.0,0,0
17,1504.9,0.0,0.0,1027453.54,1028958.44,0,1504.9,1.1641532182693479e-10,0,0
20,186858.37,0.0,0.0,409603.26,596461.63,1,186858.37,0.0,0,0
19,95402.6,39712.0,0.0,0.0,95402.6,0,55690.600000000006,0.0,0,0
10,2034488.96,0.0,0.0,5832408.4,7866897.37,1,2034488.96,-0.0099999997764825,0,0
19,216378.66,0.0,0.0,234185.37,450564.03,0,216378.66,0.0,0,0
12,113192.36,0.0,0.0,1001097.12,1114289.48,0,113192.36,0.0,0,0
20,219984.51,0.0,0.0,304298.52,524283.03,0,219984.51,0.0,0,0
13,218869.74,0.0,0.0,809564.28,1028434.02,0,218869.74,0.0,0,0
20,245803.51,239670.0,0.0,10016458.7,10262262.21,1,6133.510000000009,-1.862645149230957e-09,0,0
19,33796.57,19878.0,0.0,139659.31,173455.88,0,13918.57,0.0,0,0
17,22593.8,0.0,0.0,3575231.77,3597825.57,1,22593.8,0.0,0,0
17,215007.33,0.0,0.0,1295947.43,1510954.75,1,215007.33,0.0100000000093132,0,0
12,138504.73,0.0,0.0,288956.16,427460.89,0,138504.73,0.0,0,0
19,153486.61,11391.0,0.0,1150803.72,1304290.33,0,142095.61,0.0,0,0
9,435377.25,4088.0,0.0,1740850.89,2176228.14,1,431289.25,-4.656612873077393e-10,0,0
15,217659.75,5022.0,0.0,325305.16,542964.9,0,212637.75,0.0099999998928979,0,0
20,142583.0,373740.06,231157.06,382762.82,591646.3,0,0.0,-66300.47999999998,0,0
16,135977.23,135977.23,0.0,0.0,0.0,1,0.0,135977.23,1,1
10,477965.95,19983.23,0.0,1493233.49,1971199.44,0,457982.72,0.0,0,0
18,69878.14,69878.14,0.0,0.0,0.0,1,0.0,69878.14,1,1
20,925850.05,216.0,0.0,283160.71,1209010.76,1,925634.05,0.0,0,0
13,167368.11,0.0,0.0,253864.1,421232.2,0,167368.11,0.0099999999511055,0,0
15,98897.07,98897.07,0.0,0.0,0.0,1,0.0,98897.07,1,1
19,2085.28,0.0,0.0,3779326.03,3781411.31,0,2085.28,-4.656612873077393e-10,0,0
9,272495.97,0.0,0.0,1131478.32,1403974.29,0,272495.97,0.0,0,0
11,369108.36,0.0,0.0,2920155.55,3289263.91,0,369108.36,-4.656612873077393e-10,0,0
13,504256.29,0.0,0.0,509719.99,1013976.27,0,504256.29,0.0100000000093132,0,0
16,366475.91,16752.0,0.0,3248.02,53662.9,1,349723.91,316061.03,0,0
19,39478.95,25018.0,0.0,3760.37,43239.32,0,14460.949999999995,0.0,0,0
18,29148.09,0.0,0.0,672706.69,701854.79,0,29148.09,-0.0100000001257285,0,0
21,206288.19,0.0,0.0,411620.24,617908.43,0,206288.19,-1.1641532182693479e-10,0,0
11,321427.2,15802.28,0.0,1257193.16,1578620.35,0,305624.92,0.0099999997764825,0,0
17,167363.72,0.0,0.0,363648.65,531012.37,0,167363.72,0.0,0,0
18,102021.79,0.0,0.0,1181489.6,1283511.39,0,102021.79,2.3283064365386963e-10,0,0
9,61579.31,1436.0,0.0,1149369.87,2411521.87,0,60143.31,-1200572.69,0,0
12,58493.55,0.0,0.0,413807.31,472300.86,0,58493.55,0.0,0,0
17,189623.48,0.0,0.0,4919192.51,5108816.0,0,189623.48,-0.0099999997764825,0,0
9,141913.18,0.0,0.0,810261.0,942486.39,0,141913.18,9687.78999999992,0,0
21,98942.4,52536.0,0.0,203350.77,302293.17,0,46406.4,0.0,0,0
22,30573.12,0.0,0.0,549691.94,580265.06,0,30573.12,-1.1641532182693479e-10,0,0
17,226565.52,915.0,0.0,0.0,226565.52,0,225650.52,0.0,0,0
12,2144208.23,2144208.23,0.0,0.0,0.0,1,0.0,2144208.23,1,1
13,1068718.96,208065.44,0.0,4172414.43,5241133.39,1,860653.52,9.313225746154783e-10,0,0
14,507856.91,124627.54,0.0,2365470.69,2873327.61,1,383229.37,-0.0099999997764825,0,0
19,101037.72,0.0,0.0,268892.87,369930.59,0,101037.72,-5.820766091346741e-11,0,0
11,276567.39,1174.9,0.0,3650029.27,3926596.67,0,275392.49,-0.0099999997764825,0,0
18,74474.59,15117.0,0.0,184238.58,258713.16,0,59357.59,0.0099999999802093,0,0
16,380.78,24959.0,24578.22,487694.49,488075.27,0,0.0,0.0,0,0
17,154121.62,0.0,0.0,1373720.12,1527841.74,1,154121.62,2.3283064365386963e-10,0,0
9,303850.15,0.0,0.0,337820.97,641671.11,0,303850.15,0.0100000000093132,0,0
20,239544.89,224727.0,0.0,18943.63,258488.52,0,14817.890000000014,2.9103830456733704e-11,0,0
15,336054.92,123.0,0.0,139491.66,475546.58,0,335931.92,-5.820766091346741e-11,0,0
16,1080960.45,57917.0,0.0,1208455.32,2289415.77,1,1023043.45,0.0,0,0
15,473387.81,473387.81,0.0,100129.18,573516.99,0,0.0,0.0,1,1
19,127844.74,0.0,0.0,395173.22,523017.96,0,127844.74,-5.820766091346741e-11,0,0
11,185444.06,0.0,0.0,227281.36,412725.43,0,185444.06,-0.0100000000093132,0,0
21,256118.1,26526.0,0.0,0.0,256118.1,1,229592.1,0.0,0,0
20,311764.52,0.0,0.0,671195.74,982960.26,1,311764.52,0.0,0,0
22,398545.24,0.0,0.0,7084784.15,7483329.39,0,398545.24,9.313225746154783e-10,0,0
11,119628.24,0.0,0.0,791143.59,910771.83,0,119628.24,0.0,0,0
9,119227.43,0.0,0.0,226501.3,469052.51,1,119227.43,-123323.78000000004,0,0
13,988402.2,0.0,0.0,13810038.21,14798440.41,1,988402.2,0.0,0,0
14,714188.11,113799.0,0.0,267154.35,981342.46,0,600389.11,0.0,0,0
12,1577152.68,80490.0,0.0,475331.32,2052484.0,1,1496662.68,0.0,0,0
15,343268.38,762.0,0.0,0.0,343268.38,0,342506.38,0.0,0,0
14,45528.58,14528.0,0.0,0.0,45528.58,0,31000.58,0.0,0,0
13,119706.99,0.0,0.0,4253640.59,4373347.58,0,119706.99,0.0,0,0
10,104782.92,0.0,0.0,225159.7,329942.62,0,104782.92,0.0,0,0
13,10000000.0,12140888.35,2140888.35,0.0,0.0,1,0.0,10000000.0,1,1
18,67143.91,63317.0,0.0,97736.67,164880.58,0,3826.910000000004,2.9103830456733704e-11,0,0
19,85553.64,165357.0,79803.36,0.0,85553.64,1,0.0,0.0,0,0
10,123742.75,42954.0,0.0,250510.6,374253.36,0,80788.75,-0.0100000000093132,0,0
16,85804.31,52738.84,0.0,1178516.8,1264321.11,0,33065.47,0.0,0,0
17,14106.56,1339.0,0.0,0.0,14106.56,0,12767.56,0.0,0,0
19,483776.29,0.0,0.0,13999503.3,14483279.59,0,483776.29,0.0,0,0
16,5415.64,390318.09,384902.46,627054.31,632469.95,0,0.0100000000093132,1.1641532182693479e-10,0,0
21,97104.23,164.0,0.0,22243.43,119347.66,0,96940.23,0.0,0,0
14,7788725.2,7788725.2,0.0,0.0,0.0,1,0.0,7788725.2,1,1
18,3712.11,3712.11,0.0,185441.34,189153.45,0,0.0,-2.9103830456733704e-11,1,1
9,189307.7,23539.0,0.0,906942.81,871056.81,0,165768.7,225193.69999999995,0,0
16,383927.16,0.0,0.0,1866986.96,3366982.11,0,383927.16,-1116067.9899999998,0,0
13,754799.45,5535.0,0.0,751158.69,1505958.15,0,749264.45,-0.0100000000093132,0,0
11,38100.67,0.0,0.0,342357.51,622298.36,0,38100.67,-241840.18,0,0
6,109401.88,109401.88,0.0,245588.62,354990.5,0,0.0,0.0,1,1
9,278463.14,9597.0,0.0,0.0,295778.55,0,268866.14,-17315.409999999974,0,0
10,144058.25,0.0,0.0,2856112.5,3000170.75,0,144058.25,0.0,0,0
13,69252.76,0.0,0.0,312504.94,381757.71,0,69252.76,-0.0100000000093132,0,0
9,165779.38,0.0,0.0,357562.07,523341.44,0,165779.38,0.0100000000093132,0,0
12,347247.37,0.0,0.0,459794.61,807041.98,0,347247.37,0.0,0,0
20,64576.27,221786.0,157209.73,7231673.86,7296250.13,0,0.0,0.0,0,0
9,68445.07,0.0,0.0,175723.56,244168.62,0,68445.07,0.0100000000093132,0,0
20,213764.01,13992.0,0.0,430862.31,644626.31,1,199772.01,0.0100000000093132,0,0
9,357944.13,0.0,0.0,641354.13,1086970.14,0,357944.13,-87671.87999999989,0,0
22,40051.2,582616.0,542564.8,722408.57,762459.77,0,0.0,-1.1641532182693479e-10,0,0
20,47365.24,245.0,0.0,1731319.95,1778685.19,0,47120.24,0.0,0,0
8,1016081.0,1016081.0,0.0,0.0,0.0,1,0.0,1016081.0,1,1
2,366014.33,366014.33,0.0,0.0,0.0,1,0.0,366014.33,1,1
13,205230.43,0.0,0.0,942014.75,1147245.18,0,205230.43,0.0,0,0
21,4505.07,0.0,0.0,1899172.77,1903677.84,0,4505.07,0.0,0,0
4,1825908.12,1825908.12,0.0,0.0,1825908.12,0,0.0,0.0,1,1
20,208883.4,0.0,0.0,309645.31,518528.71,0,208883.4,-5.820766091346741e-11,0,0
8,201485.72,0.0,0.0,615460.2,816945.92,1,201485.72,-1.1641532182693479e-10,0,0
12,11526.83,3419.0,0.0,7316285.94,7327812.77,0,8107.83,9.313225746154783e-10,0,0
10,899392.7,433732.8,0.0,5641192.03,6540584.74,1,465659.9,-0.0099999997764825,0,0
15,172818.94,21525.0,0.0,7760.0,180578.94,0,151293.94,0.0,0,0
10,207818.17,0.0,0.0,1403325.85,2488576.27,0,207818.17,-877432.25,0,0
18,402971.76,0.0,0.0,4866698.73,5269670.49,1,402971.76,0.0,0,0
9,563944.0,65293.0,0.0,0.0,563944.0,0,498651.0,0.0,0,0
19,295787.9,0.0,0.0,527869.28,823657.18,0,295787.9,0.0,0,0
14,158380.97,0.0,0.0,15142824.82,15301205.79,0,158380.97,1.862645149230957e-09,0,0
16,156862.7,50099.0,0.0,593069.3,749932.0,0,106763.7,0.0,0,0
19,121186.7,0.0,0.0,2702968.88,2824155.58,0,121186.7,0.0,0,0
19,309958.79,309958.79,0.0,0.0,0.0,1,0.0,309958.79,1,1
14,89083.64,122.0,0.0,0.0,89083.64,0,88961.64,0.0,0,0
19,119291.79,72683.0,0.0,506.31,119798.09,0,46608.78999999999,0.0099999999947613,0,0
10,208407.96,0.0,0.0,593448.11,801856.07,0,208407.96,0.0,0,0
14,147990.65,0.0,0.0,341638.04,489628.7,0,147990.65,-0.0100000000675208,0,0
19,162374.89,21466.0,0.0,0.0,162374.89,0,140908.89,0.0,0,0
10,100440.43,0.0,0.0,679027.93,779468.37,0,100440.43,-0.0099999998928979,0,0
21,95489.27,0.0,0.0,521954.83,617444.1,0,95489.27,0.0,0,0
14,178604.14,381.0,0.0,633301.28,811905.42,1,178223.14,0.0,0,0
21,350564.92,0.0,0.0,1429264.15,1779829.07,0,350564.92,-2.3283064365386963e-10,0,0
13,742749.88,128117.33,0.0,1206921.32,1949671.21,1,614632.55,-0.0099999997764825,0,0
12,217990.35,188492.23,0.0,813282.98,1031273.33,0,29498.119999999995,0.0,0,0
16,95401.28,0.0,0.0,3548317.52,3643718.8,0,95401.28,0.0,0,0
15,267844.78,0.0,0.0,1706950.86,1974795.64,0,267844.78,2.3283064365386963e-10,0,0
10,150423.48,0.0,0.0,196241.27,240128.4,0,150423.48,106536.35,0,0
18,291707.51,111067.46,0.0,2318.0,155811.39,0,180640.05,138214.12,0,0
21,5215.34,10089.0,4873.66,1288.74,6504.08,0,0.0,0.0,0,0
9,198603.23,24918.0,0.0,96380.99,294984.21,0,173685.23,0.0100000000093132,0,0
19,35990.53,21583.0,0.0,429900.01,465890.54,0,14407.53,5.820766091346741e-11,0,0
11,53047.75,0.0,0.0,3352233.9,3405281.66,0,53047.75,-0.0100000002421438,0,0
13,307453.89,51675.0,0.0,3366493.83,3673947.71,0,255778.89,0.0100000002421438,0,0
16,1347752.48,0.0,0.0,6204232.89,7877109.07,1,1347752.48,-325123.7000000011,0,0
5,3439121.37,3439121.37,0.0,0.0,0.0,1,0.0,3439121.37,1,1
10,306914.66,17674.0,0.0,150445.12,457359.78,0,289240.66,-5.820766091346741e-11,0,0
11,169407.67,0.0,0.0,329504.49,498912.16,1,169407.67,5.820766091346741e-11,0,0
20,63846.42,8525.0,0.0,0.0,63846.42,0,55321.42,0.0,0,0
2,10000000.0,10000000.0,0.0,1950323.28,11950323.28,0,0.0,0.0,1,1
10,942.65,0.0,0.0,228555.83,229498.48,0,942.65,-2.9103830456733704e-11,0,0
14,10878.77,0.0,0.0,37535.42,48414.19,0,10878.77,0.0,0,0
15,268573.77,0.0,0.0,4757989.98,5026563.75,0,268573.77,0.0,0,0
11,150440.73,0.0,0.0,351880.55,502321.29,1,150440.73,-0.0099999999511055,0,0
19,482424.14,0.0,0.0,500956.99,983381.13,0,482424.14,0.0,0,0
20,410127.51,0.0,0.0,768882.58,1179010.1,0,410127.51,-0.0100000002421438,0,0
21,183890.51,0.0,0.0,1351224.45,1501042.37,0,183890.51,34072.58999999985,0,0
22,161937.25,0.0,0.0,6108273.13,6270210.37,0,161937.25,0.0099999997764825,0,0
17,298216.47,0.0,0.0,4163189.89,4461406.36,0,298216.47,0.0,0,0
15,427126.67,5734.0,0.0,203769.43,630896.1,0,421392.67,0.0,0,0
16,141015.2,316.0,0.0,5430912.93,5571928.13,0,140699.2,0.0,0,0
15,146408.88,23612.0,0.0,613703.03,760111.91,1,122796.88,0.0,0,0
12,217257.89,0.0,0.0,2276266.49,2493524.37,0,217257.89,0.0100000002421438,0,0
12,97765.08,0.0,0.0,268210.57,365975.65,0,97765.08,0.0,0,0
11,8284.05,0.0,0.0,4594413.4,4602697.45,1,8284.05,0.0,0,0
19,156928.52,51706.0,0.0,527085.86,684014.38,0,105222.52,0.0,0,0
12,142258.48,2498.0,0.0,222185.64,364444.11,0,139760.48,0.0100000000093132,0,0
13,175552.74,26253.0,0.0,3437275.58,3612828.32,1,149299.74,4.656612873077393e-10,0,0
19,439402.39,111477.72,0.0,1616215.7,2055618.09,0,327924.67000000004,-2.3283064365386963e-10,0,0
22,135536.32,112408.0,0.0,0.0,135536.32,0,23128.320000000007,0.0,0,0
12,572294.29,51488.0,0.0,923765.89,1496060.18,0,520806.29,2.3283064365386963e-10,0,0
18,481320.5,0.0,0.0,868845.84,1350166.35,0,481320.5,-0.0100000002421438,0,0
4,113447.92,113447.92,0.0,4125541.75,4238989.66,0,0.0,0.0099999997764825,1,1
15,45391.18,0.0,0.0,2583672.7,2629063.88,0,45391.18,4.656612873077393e-10,0,0
9,1617835.81,297924.0,0.0,441772.55,2055284.51,1,1319911.81,4323.850000000093,0,0
9,446366.66,0.0,0.0,1004095.0,1450461.66,0,446366.66,0.0,0,0
16,45508.21,0.0,0.0,265151.91,310660.11,0,45508.21,0.0100000000093132,0,0
19,272637.22,272637.22,0.0,0.0,0.0,1,0.0,272637.22,1,1
0,161173.59,32483.0,0.0,12908582.2,13069755.79,0,128690.59,0.0,0,0
18,44544.67,0.0,0.0,233533.9,278078.57,0,44544.67,0.0,0,0
15,72638.34,0.0,0.0,164926.11,237564.45,0,72638.34,-2.9103830456733704e-11,0,0
3,555731.98,555731.98,0.0,0.0,0.0,1,0.0,555731.98,1,1
16,255028.93,255028.93,0.0,2684616.74,2939645.67,0,0.0,4.656612873077393e-10,1,1
12,97643.16,0.0,0.0,1136294.46,1233937.62,0,97643.16,-2.3283064365386963e-10,0,0
12,520991.47,0.0,0.0,10752099.38,11273090.85,0,520991.47,1.862645149230957e-09,0,0
15,992743.61,0.0,0.0,4117267.46,5110011.07,1,992743.61,0.0,0,0
9,18558.95,0.0,0.0,294222.53,312781.48,0,18558.95,5.820766091346741e-11,0,0
19,157379.22,1088.0,0.0,911249.37,1068628.59,0,156291.22,0.0,0,0
11,248783.22,21597.0,0.0,1579653.95,1828437.17,0,227186.22,0.0,0,0
17,298915.89,51859.0,0.0,0.0,298915.89,0,247056.89,0.0,0,0
19,9511.69,9511.69,0.0,0.0,0.0,1,0.0,9511.69,1,1
20,82276.92,0.0,0.0,829255.6,911532.52,0,82276.92,0.0,0,0
21,369641.88,0.0,0.0,1001710.71,1371352.59,0,369641.88,-2.3283064365386963e-10,0,0
0,1364060.64,0.0,0.0,2936346.04,4300406.68,1,1364060.64,0.0,0,0
15,32733.43,32733.43,0.0,0.0,0.0,1,0.0,32733.43,1,1
22,98358.83,20636.0,0.0,2271273.18,2369632.01,0,77722.83,4.656612873077393e-10,0,0
19,160038.37,64726.16,0.0,286709.24,446747.62,0,95312.21,-0.0100000000093132,0,0
3,148714.54,148714.54,0.0,0.0,0.0,1,0.0,148714.54,1,1
12,65795.76,105124.0,39328.24,116823.61,182619.38,0,0.0,-0.0100000000093132,0,0
13,481726.83,0.0,0.0,773162.84,1254889.67,0,481726.83,0.0,0,0
6,114308.2,114308.2,0.0,0.0,0.0,1,0.0,114308.2,1,1
20,90710.39,50874.0,0.0,889647.71,980358.1,0,39836.39,0.0,0,0
21,45795.4,106028.0,60232.6,105366.06,151161.46,0,0.0,0.0,0,0
4,158279.4,158279.4,0.0,778522.62,936802.02,0,0.0,0.0,1,1
16,198161.77,211448.0,13286.23,2037359.7,2235521.47,0,0.0,-4.656612873077393e-10,0,0
22,447539.06,0.0,0.0,1203475.29,1651014.35,0,447539.06,0.0,0,0
11,276963.95,0.0,0.0,5543390.3,5820354.25,0,276963.95,0.0,0,0
15,134342.48,0.0,0.0,134569.56,268912.03,0,134342.48,0.0100000000093132,0,0
11,89968.87,11225.0,0.0,0.0,89968.87,0,78743.87,0.0,0,0
12,40285.68,0.0,0.0,351921.47,392207.14,1,40285.68,0.0099999999511055,0,0
13,736014.93,733.0,0.0,0.0,736014.93,1,735281.93,0.0,0,0
18,268828.46,0.0,0.0,402158.57,670987.04,0,268828.46,-0.0100000000093132,0,0
22,425024.37,0.0,0.0,1584783.52,2009807.89,1,425024.37,2.3283064365386963e-10,0,0
18,71143.06,0.0,0.0,1143259.32,1214402.38,0,71143.06,2.3283064365386963e-10,0,0
0,932304.24,932304.24,0.0,365545.21,1297849.45,0,0.0,0.0,1,1
10,145668.28,0.0,0.0,555365.25,701033.53,0,145668.28,0.0,0,0
10,40148.92,25658.0,0.0,0.0,40148.92,0,14490.919999999998,0.0,0,0
18,255776.1,0.0,0.0,697376.21,953152.32,0,255776.1,-0.0100000000093132,0,0
22,350512.13,0.0,0.0,920425.0,1270937.13,0,350512.13,0.0,0,0
13,93066.74,10702.0,0.0,144620.13,237686.87,0,82364.74,0.0,0,0
16,2131340.15,0.0,0.0,10000000.0,12131340.15,1,2131340.15,0.0,0,0
15,5614246.07,5614246.07,0.0,0.0,5614246.07,0,0.0,0.0,1,1
9,139894.86,0.0,0.0,432264.89,390389.71,0,139894.86,181770.04,0,0
21,1919181.8,0.0,0.0,1984288.17,3903469.97,1,1919181.8,-4.656612873077393e-10,0,0
18,12857.08,0.0,0.0,391085.44,403942.52,0,12857.08,0.0,0,0
10,52557.21,52557.21,0.0,0.0,52557.21,0,0.0,0.0,1,1
15,317599.94,0.0,0.0,139978.44,457578.39,0,317599.94,-0.0100000000093132,0,0
16,111852.44,112660.0,807.56,0.0,53540.39,0,0.0,58312.05,0,0
19,163673.37,0.0,0.0,636065.56,695679.45,0,163673.37,104059.4800000001,0,0
12,80209.57,0.0,0.0,2949477.86,3029687.43,0,80209.57,-4.656612873077393e-10,0,0
18,23327.26,172593.68,149266.42,218267.12,241594.38,0,2.9103830456733704e-11,0.0,0,0
17,112995.98,304389.0,191393.02,0.0,112995.98,0,0.0,0.0,0,0
15,12560.39,303490.11,290929.72,2075.83,14636.22,0,0.0,0.0,0,0
18,155476.86,0.0,0.0,850103.6,1005580.47,0,155476.86,-0.0100000000093132,0,0
19,234652.25,0.0,0.0,2693943.52,2928595.77,0,234652.25,0.0,0,0
20,6944.82,10425.0,3480.18,1923774.28,1930719.1,0,0.0,0.0,0,0
13,47061.52,47061.52,0.0,0.0,0.0,1,0.0,47061.52,1,1
20,195749.98,59934.0,0.0,0.0,195749.98,1,135815.98,0.0,0,0
9,129670.68,0.0,0.0,638615.69,768286.37,0,129670.68,-1.1641532182693479e-10,0,0
18,145976.52,0.0,0.0,5630377.13,5776353.64,0,145976.52,0.0099999997764825,0,0
21,653151.55,653151.55,0.0,47452.25,700603.81,0,0.0,-0.0100000000093132,1,1
9,2856126.1,206064.0,0.0,122414.67,2978540.77,1,2650062.1,0.0,0,0
9,76332.52,0.0,0.0,376206.82,452539.34,0,76332.52,0.0,0,0
19,16090.66,384030.0,367939.34,248693.61,264784.27,0,0.0,-5.820766091346741e-11,0,0
10,10970.01,19916.0,8945.99,0.0,10970.01,0,0.0,0.0,0,0
17,96842.32,181.0,0.0,39881.36,136723.68,0,96661.32,0.0,0,0
17,109035.82,0.0,0.0,350527.76,459563.58,1,109035.82,0.0,0,0
11,442240.26,1070.0,0.0,1115944.72,1558184.98,0,441170.26,0.0,0,0
16,5652739.69,5652739.69,0.0,1662631.92,7315371.62,0,0.0,-0.0099999997764825,1,1
15,99127.35,0.0,0.0,2714150.04,2813277.39,0,99127.35,0.0,0,0
18,172831.25,21422.0,0.0,7866.36,180697.6,0,151409.25,0.0099999999802093,0,0
14,139590.09,36604.0,0.0,707988.88,847578.96,0,102986.09,0.0100000000093132,0,0
17,44134.53,0.0,0.0,72369.8,116504.33,0,44134.53,0.0,0,0
17,445927.76,156804.0,0.0,15411.22,461338.98,0,289123.76,0.0,0,0
14,889517.61,0.0,0.0,13547350.24,14436867.85,1,889517.61,0.0,0,0
17,48409.94,160405.0,111995.06,1585222.18,1633632.12,0,0.0,-2.3283064365386963e-10,0,0
18,199462.23,7872.0,0.0,0.0,199462.23,0,191590.23,0.0,0,0
15,149789.72,54995.0,0.0,802644.58,952434.3,0,94794.72,-1.1641532182693479e-10,0,0
19,250199.86,135018.0,0.0,0.0,250199.86,0,115181.86,0.0,0,0
12,88379.51,0.0,0.0,3202484.26,3290863.77,0,88379.51,-4.656612873077393e-10,0,0
10,37737.52,0.0,0.0,363132.68,400870.2,0,37737.52,0.0,0,0
19,3092085.39,3092085.39,0.0,120913.17,3212998.55,0,0.0,0.0100000002421438,1,1
15,36285.93,0.0,0.0,70404.35,106690.27,1,36285.93,0.0099999999947613,0,0
19,77156.94,0.0,0.0,326730.29,403887.23,0,77156.94,0.0,0,0
5,268641.82,268641.82,0.0,197163.95,465805.77,0,0.0,0.0,1,1
12,208077.54,0.0,0.0,344368.54,552446.08,0,208077.54,0.0,0,0
19,130794.66,1552.0,0.0,1052082.25,1252853.63,0,129242.66,-69976.71999999997,0,0
19,22920.01,96702.0,73781.99,11277.22,34197.23,0,0.0,-7.275957614183426e-12,0,0
